customer id ,year,month,class_name,skus_viewed,skus_added_to_cart,skus_purchased,Revenue,Acquisition_Date,Acquisition_Channel,Acquisition_Device,year_month
189685,2017,6,Wall Art,1,0,0,0,12/27/06,Search - Paid,Desktop,2017-6
193789,2017,6,Accent Pillows,1,0,0,0,3/24/03,Search - Paid,Desktop,2017-6
193789,2017,6,Bedding Sets,27,1,0,0,3/24/03,Search - Paid,Desktop,2017-6
202020,2017,6,Area Rugs,4,0,0,0,7/5/07,Search - Paid,Desktop,2017-6
207574,2017,6,Area Rugs,0,0,0,0,11/10/06,,,2017-6
207574,2017,6,Beds,5,0,0,0,11/10/06,,,2017-6
213617,2017,6,Accent Pillows,4,3,0,0,12/13/12,Search - Paid,Desktop,2017-6
223205,2017,6,Bar Stools,28,0,0,0,11/27/02,Search - Paid,,2017-6
223895,2017,6,Curtains & Drapes,2,0,0,0,4/29/07,,,2017-6
228391,2017,6,Area Rugs,2,0,0,0,5/26/15,Social - Paid,Desktop,2017-6
228391,2017,6,Bedding Sets,12,0,0,0,5/26/15,Social - Paid,Desktop,2017-6
228391,2017,6,Curtains & Drapes,0,0,0,0,5/26/15,Social - Paid,Desktop,2017-6
230107,2017,6,Accent Pillows,0,0,0,0,6/24/05,,,2017-6
230107,2017,6,Area Rugs,8,0,0,0,6/24/05,,,2017-6
230107,2017,6,Bar Stools,3,0,0,0,6/24/05,,,2017-6
230107,2017,6,Bedding Sets,0,0,0,0,6/24/05,,,2017-6
230107,2017,6,Beds,2,0,0,0,6/24/05,,,2017-6
230107,2017,6,End Tables,0,0,0,0,6/24/05,,,2017-6
230107,2017,6,Wall Art,6,0,0,0,6/24/05,,,2017-6
239647,2017,6,Area Rugs,8,0,0,0,2/4/04,Search - Organic,Desktop,2017-6
239647,2017,6,Bar Stools,17,0,0,0,2/4/04,Search - Organic,Desktop,2017-6
239647,2017,6,Beds,5,0,0,0,2/4/04,Search - Organic,Desktop,2017-6
239647,2017,6,End Tables,1,0,0,0,2/4/04,Search - Organic,Desktop,2017-6
240547,2017,6,Bar Stools,0,0,0,0,6/29/15,Search - Organic,,2017-6
245175,2017,6,End Tables,1,0,0,0,2/2/16,,,2017-6
245175,2017,6,Wall Art,4,0,0,0,2/2/16,,,2017-6
255645,2017,6,Area Rugs,26,1,1,156,11/4/06,Search - Organic,,2017-6
255645,2017,6,Wall Art,2,0,0,0,11/4/06,Search - Organic,,2017-6
255934,2017,6,End Tables,8,1,0,0,12/12/12,Search - Organic,,2017-6
259631,2017,6,TV Stands & Entertainment Centers,2,0,0,0,7/10/10,,,2017-6
260317,2017,6,Beds,1,0,0,0,4/21/11,,,2017-6
261900,2017,6,TV Stands & Entertainment Centers,1,0,0,0,9/10/12,,,2017-6
261900,2017,6,Wall Art,0,0,0,0,9/10/12,,,2017-6
262657,2017,6,Wall Art,1,0,0,0,3/11/16,Comparison Shopping,,2017-6
263027,2017,6,Bedding Sets,0,0,0,0,5/21/10,Search - Paid,,2017-6
277520,2017,6,Bedding Sets,0,0,0,0,1/19/09,Search - Organic,Desktop,2017-6
279227,2017,6,Bedding Sets,4,0,0,0,8/16/12,Comparison Shopping,,2017-6
285670,2017,6,Bedding Sets,1,0,0,0,11/2/05,Search - Organic,Desktop,2017-6
298453,2017,6,Wall Art,1,0,0,0,6/22/12,Search - Organic,Desktop,2017-6
300924,2017,6,Bar Stools,2,0,0,0,8/1/09,Search - Organic,Desktop,2017-6
301134,2017,6,Area Rugs,1,0,0,0,7/26/13,,,2017-6
312218,2017,6,Bar Stools,12,0,0,0,5/1/11,Search - Paid,Desktop,2017-6
313346,2017,6,Accent Pillows,0,0,0,0,1/23/16,Social - Paid,Desktop,2017-6
313346,2017,6,Area Rugs,7,0,0,0,1/23/16,Social - Paid,Desktop,2017-6
313346,2017,6,Beds,0,0,0,0,1/23/16,Social - Paid,Desktop,2017-6
313346,2017,6,End Tables,2,0,0,0,1/23/16,Social - Paid,Desktop,2017-6
313346,2017,6,Wall Art,4,0,0,0,1/23/16,Social - Paid,Desktop,2017-6
330789,2017,6,Area Rugs,1,0,0,0,10/11/15,Display - Acquisition,,2017-6
330789,2017,6,Curtains & Drapes,5,0,0,0,10/11/15,Display - Acquisition,,2017-6
330789,2017,6,End Tables,2,0,0,0,10/11/15,Display - Acquisition,,2017-6
331566,2017,6,Bedding Sets,1,0,0,0,4/21/16,,Desktop,2017-6
333284,2017,6,Area Rugs,0,0,0,0,11/9/11,Search - Paid,Desktop,2017-6
336961,2017,6,Bedding Sets,1,0,0,0,2/5/03,Search - Paid,Desktop,2017-6
336961,2017,6,End Tables,3,0,0,0,2/5/03,Search - Paid,Desktop,2017-6
336961,2017,6,Wall Art,1,0,0,0,2/5/03,Search - Paid,Desktop,2017-6
338260,2017,6,Bar Stools,0,0,0,0,5/27/05,,Desktop,2017-6
342613,2017,6,Accent Pillows,0,0,0,0,3/2/10,Search - Paid,Desktop,2017-6
342613,2017,6,Area Rugs,10,0,0,0,3/2/10,Search - Paid,Desktop,2017-6
342613,2017,6,Bedding Sets,6,0,0,0,3/2/10,Search - Paid,Desktop,2017-6
347639,2017,6,Wall Art,1,0,0,0,5/8/16,Display - Acquisition,Desktop,2017-6
351561,2017,6,End Tables,2,0,0,0,9/18/07,Search - Organic,Desktop,2017-6
353776,2017,6,Area Rugs,5,0,0,0,1/19/10,Search - Organic,Desktop,2017-6
355943,2017,6,Accent Pillows,0,0,0,0,9/30/12,Search - Paid,Desktop,2017-6
355943,2017,6,Beds,1,0,0,0,9/30/12,Search - Paid,Desktop,2017-6
358486,2017,6,Area Rugs,4,0,0,0,6/26/07,Search - Paid,,2017-6
360896,2017,6,TV Stands & Entertainment Centers,1,0,0,0,10/1/02,,,2017-6
369143,2017,6,Area Rugs,1,0,0,0,10/7/12,Search - Paid,,2017-6
371541,2017,6,TV Stands & Entertainment Centers,6,3,0,0,8/28/04,Search - Paid,,2017-6
373841,2017,6,Bar Stools,0,0,0,0,12/8/09,Search - Paid,Desktop,2017-6
378952,2017,6,Bedding Sets,1,0,0,0,3/8/09,,,2017-6
382347,2017,6,Beds,0,0,0,0,6/17/08,,,2017-6
383902,2017,6,TV Stands & Entertainment Centers,21,0,0,0,1/25/16,,,2017-6
387611,2017,6,Accent Pillows,28,0,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,Area Rugs,174,5,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,Bar Stools,64,0,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,Bedding Sets,49,1,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,Beds,196,2,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,Curtains & Drapes,12,1,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,End Tables,44,1,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,Sheets And Sheet Sets,1,0,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,TV Stands & Entertainment Centers,58,0,0,0,3/14/14,Search - Paid,,2017-6
387611,2017,6,Wall Art,78,1,0,0,3/14/14,Search - Paid,,2017-6
387633,2017,6,Bedding Sets,3,1,0,0,7/7/12,Search - Organic,,2017-6
387633,2017,6,Curtains & Drapes,1,0,0,0,7/7/12,Search - Organic,,2017-6
388863,2017,6,Curtains & Drapes,2,0,0,0,7/16/15,Search - Organic,,2017-6
394789,2017,6,End Tables,1,0,0,0,12/25/11,,Desktop,2017-6
406625,2017,6,Beds,0,0,0,0,6/11/06,Search - Organic,Desktop,2017-6
411524,2017,6,Bedding Sets,1,0,0,0,12/14/15,Search - Paid,Desktop,2017-6
411524,2017,6,End Tables,1,0,0,0,12/14/15,Search - Paid,Desktop,2017-6
418714,2017,6,Area Rugs,1,0,0,0,5/14/11,Search - Organic,,2017-6
422339,2017,6,Accent Pillows,2,0,0,0,10/20/04,Search - Paid,,2017-6
422484,2017,6,Area Rugs,2,1,0,0,6/21/15,,,2017-6
425417,2017,6,Area Rugs,18,0,0,0,10/27/03,,,2017-6
425417,2017,6,Wall Art,1,0,0,0,10/27/03,,,2017-6
433281,2017,6,End Tables,5,0,0,0,7/22/08,Search - Paid,,2017-6
433773,2017,6,Curtains & Drapes,8,0,0,0,2/7/03,Search - Paid,,2017-6
434904,2017,6,Beds,0,0,0,0,3/18/16,Other,,2017-6
437524,2017,6,Area Rugs,1,0,0,0,12/11/13,,,2017-6
437722,2017,6,Area Rugs,5,0,0,0,10/21/14,Search - Paid,,2017-6
437722,2017,6,Beds,1,0,0,0,10/21/14,Search - Paid,,2017-6
438182,2017,6,Bedding Sets,1,0,0,0,3/14/08,Search - Paid,,2017-6
447214,2017,6,Curtains & Drapes,1,0,0,0,10/21/07,,,2017-6
450353,2017,6,Bar Stools,3,0,0,0,11/24/09,Search - Paid,,2017-6
450353,2017,6,Bedding Sets,1,0,0,0,11/24/09,Search - Paid,,2017-6
450353,2017,6,End Tables,1,0,0,0,11/24/09,Search - Paid,,2017-6
465765,2017,6,Area Rugs,1,0,0,0,12/1/07,,,2017-6
465765,2017,6,Bar Stools,1,0,0,0,12/1/07,,,2017-6
465765,2017,6,Bedding Sets,7,0,0,0,12/1/07,,,2017-6
465765,2017,6,Beds,5,0,0,0,12/1/07,,,2017-6
465765,2017,6,TV Stands & Entertainment Centers,6,0,0,0,12/1/07,,,2017-6
475351,2017,6,Wall Art,2,0,0,0,10/30/11,,,2017-6
479547,2017,6,Accent Pillows,99,11,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,Area Rugs,1557,115,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,Bar Stools,154,13,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,Bedding Sets,289,18,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,Beds,363,34,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,Curtains & Drapes,136,17,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,End Tables,166,17,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,Sheets And Sheet Sets,113,15,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,TV Stands & Entertainment Centers,242,19,0,0,3/2/09,Search - Organic,,2017-6
479547,2017,6,Wall Art,153,12,0,0,3/2/09,Search - Organic,,2017-6
496726,2017,6,Bar Stools,1,0,0,0,11/10/12,,,2017-6
497982,2017,6,Beds,1,0,0,0,9/23/15,Search - Paid,,2017-6
501239,2017,6,TV Stands & Entertainment Centers,1,0,0,0,7/14/14,Search - Paid,,2017-6
524447,2017,6,Bedding Sets,2,1,1,68,6/13/14,Search - Paid,,2017-6
526570,2017,6,Area Rugs,1,0,0,0,1/6/06,Search - Organic,Phone,2017-6
527915,2017,6,Bar Stools,0,0,0,0,8/9/12,,Phone,2017-6
535417,2017,6,Accent Pillows,1,0,0,0,2/27/11,Comparison Shopping,Phone,2017-6
535417,2017,6,Beds,3,0,0,0,2/27/11,Comparison Shopping,Phone,2017-6
542292,2017,6,Accent Pillows,2,0,0,0,11/19/10,Search - Organic,Phone,2017-6
542292,2017,6,End Tables,7,0,0,0,11/19/10,Search - Organic,Phone,2017-6
558373,2017,6,Beds,6,0,0,0,7/19/14,,,2017-6
569119,2017,6,Wall Art,1,0,0,0,4/10/09,Search - Organic,,2017-6
569661,2017,6,Bedding Sets,3,0,0,0,10/18/14,Comparison Shopping,,2017-6
569661,2017,6,Wall Art,7,5,0,0,10/18/14,Comparison Shopping,,2017-6
595567,2017,6,End Tables,10,0,0,0,8/3/10,Search - Paid,Phone,2017-6
600344,2017,6,Area Rugs,1,0,0,0,6/26/07,,Phone,2017-6
600939,2017,6,Beds,2,0,0,0,5/2/11,Search - Paid,Desktop,2017-6
605912,2017,6,Area Rugs,0,0,0,0,4/12/15,,Phone,2017-6
610199,2017,6,Wall Art,8,0,0,0,5/26/08,Search - Organic,Phone,2017-6
612342,2017,6,Accent Pillows,0,0,0,0,1/2/09,Search - Paid,Phone,2017-6
612342,2017,6,Beds,2,0,0,0,1/2/09,Search - Paid,Phone,2017-6
618789,2017,6,Beds,0,0,0,0,2/19/09,Search - Organic,Phone,2017-6
635559,2017,6,TV Stands & Entertainment Centers,1,0,0,0,9/17/11,Search - Paid,Phone,2017-6
645036,2017,6,Bar Stools,1,0,0,0,5/12/13,Search - Paid,Phone,2017-6
645036,2017,6,End Tables,2,1,0,0,5/12/13,Search - Paid,Phone,2017-6
658570,2017,6,Area Rugs,2,0,0,0,1/23/05,,Phone,2017-6
658606,2017,6,Wall Art,1,0,0,0,10/29/15,Comparison Shopping,Phone,2017-6
662277,2017,6,Beds,3,0,0,0,11/30/11,,Phone,2017-6
668056,2017,6,Bedding Sets,12,0,0,0,12/12/12,,Phone,2017-6
668056,2017,6,Beds,10,1,1,172,12/12/12,,Phone,2017-6
668056,2017,6,Sheets And Sheet Sets,3,1,0,0,12/12/12,,Phone,2017-6
668056,2017,6,TV Stands & Entertainment Centers,4,0,0,0,12/12/12,,Phone,2017-6
681306,2017,6,Area Rugs,4,0,0,0,10/12/13,,,2017-6
684206,2017,6,Bedding Sets,0,0,0,0,4/30/03,Comparison Shopping,,2017-6
692579,2017,6,End Tables,1,0,0,0,1/19/05,Comparison Shopping,,2017-6
693138,2017,6,Area Rugs,2,0,0,0,5/9/13,Search - Paid,,2017-6
693138,2017,6,Curtains & Drapes,5,0,0,0,5/9/13,Search - Paid,,2017-6
693138,2017,6,TV Stands & Entertainment Centers,1,0,0,0,5/9/13,Search - Paid,,2017-6
698684,2017,6,TV Stands & Entertainment Centers,3,0,0,0,5/25/04,Search - Paid,,2017-6
698684,2017,6,Wall Art,2,0,0,0,5/25/04,Search - Paid,,2017-6
719940,2017,6,Bedding Sets,1,0,0,0,5/20/16,Display - Acquisition,Desktop,2017-6
719940,2017,6,Sheets And Sheet Sets,1,0,0,0,5/20/16,Display - Acquisition,Desktop,2017-6
750595,2017,6,Area Rugs,0,0,0,0,4/4/03,,Desktop,2017-6
750595,2017,6,Bedding Sets,0,0,0,0,4/4/03,,Desktop,2017-6
758985,2017,6,Area Rugs,1,0,0,0,9/29/09,Search - Paid,Desktop,2017-6
785492,2017,6,End Tables,7,2,2,300,7/27/10,Search - Organic,Desktop,2017-6
785492,2017,6,TV Stands & Entertainment Centers,1,0,0,0,7/27/10,Search - Organic,Desktop,2017-6
791687,2017,6,Bedding Sets,7,0,0,0,8/19/03,Search - Paid,Desktop,2017-6
791687,2017,6,Beds,0,0,0,0,8/19/03,Search - Paid,Desktop,2017-6
792385,2017,6,Accent Pillows,12,3,1,27,2/14/06,Search - Paid,Desktop,2017-6
792385,2017,6,Area Rugs,8,0,0,0,2/14/06,Search - Paid,Desktop,2017-6
792385,2017,6,End Tables,2,0,0,0,2/14/06,Search - Paid,Desktop,2017-6
792385,2017,6,TV Stands & Entertainment Centers,26,4,1,755,2/14/06,Search - Paid,Desktop,2017-6
792385,2017,6,Wall Art,13,5,1,244,2/14/06,Search - Paid,Desktop,2017-6
796854,2017,6,Area Rugs,4,0,0,0,6/20/03,Display - Acquisition,Desktop,2017-6
796854,2017,6,Beds,22,0,0,0,6/20/03,Display - Acquisition,Desktop,2017-6
796854,2017,6,Wall Art,1,0,0,0,6/20/03,Display - Acquisition,Desktop,2017-6
800455,2017,6,TV Stands & Entertainment Centers,8,0,0,0,7/29/07,Comparison Shopping,Desktop,2017-6
834193,2017,6,Wall Art,3,0,0,0,5/23/10,Search - Paid,,2017-6
835821,2017,6,Curtains & Drapes,1,0,0,0,6/12/11,,,2017-6
835821,2017,6,End Tables,15,0,0,0,6/12/11,,,2017-6
835821,2017,6,TV Stands & Entertainment Centers,7,0,0,0,6/12/11,,,2017-6
839671,2017,6,Wall Art,2,0,0,0,10/16/12,Search - Paid,,2017-6
840824,2017,6,Bedding Sets,3,0,0,0,3/10/06,Search - Paid,,2017-6
871150,2017,6,Area Rugs,2,0,0,0,3/2/06,Search - Paid,,2017-6
871150,2017,6,Bedding Sets,10,1,1,40,3/2/06,Search - Paid,,2017-6
871150,2017,6,Sheets And Sheet Sets,4,2,1,352,3/2/06,Search - Paid,,2017-6
883961,2017,6,End Tables,2,0,0,0,6/1/14,Search - Paid,,2017-6
890697,2017,6,Bedding Sets,1,0,0,0,6/10/04,Search - Paid,,2017-6
896080,2017,6,Beds,1,0,0,0,1/22/04,,,2017-6
907893,2017,6,Bedding Sets,4,0,0,0,5/25/04,Search - Paid,,2017-6
907893,2017,6,TV Stands & Entertainment Centers,1,0,0,0,5/25/04,Search - Paid,,2017-6
913279,2017,6,Area Rugs,2,0,0,0,4/5/05,,,2017-6
915266,2017,6,Beds,6,0,0,0,7/16/15,,,2017-6
915266,2017,6,TV Stands & Entertainment Centers,28,0,0,0,7/16/15,,,2017-6
925598,2017,6,Bar Stools,0,0,0,0,6/25/14,,,2017-6
926308,2017,6,Bedding Sets,0,0,0,0,5/2/14,,,2017-6
926640,2017,6,Area Rugs,2,0,0,0,4/7/03,,,2017-6
926640,2017,6,End Tables,1,0,0,0,4/7/03,,,2017-6
927012,2017,6,Area Rugs,2,0,0,0,8/6/05,,,2017-6
929953,2017,6,Bedding Sets,1,0,0,0,5/31/16,,,2017-6
934256,2017,6,Beds,2,1,1,510,8/4/03,Search - Paid,,2017-6
934256,2017,6,TV Stands & Entertainment Centers,0,0,0,0,8/4/03,Search - Paid,,2017-6
946610,2017,6,Area Rugs,2,0,0,0,7/27/08,,,2017-6
946709,2017,6,Accent Pillows,4,0,0,0,1/25/03,,,2017-6
946709,2017,6,End Tables,0,0,0,0,1/25/03,,,2017-6
955721,2017,6,Accent Pillows,4,0,0,0,9/9/10,Display - Acquisition,,2017-6
956648,2017,6,TV Stands & Entertainment Centers,1,0,0,0,3/11/16,,,2017-6
977923,2017,6,Bedding Sets,2,0,0,0,2/16/05,Search - Paid,,2017-6
988518,2017,6,Area Rugs,4,0,0,0,9/23/11,Search - Paid,,2017-6
995035,2017,6,Beds,3,1,0,0,3/18/08,,,2017-6
1002757,2017,6,Accent Pillows,5,0,0,0,11/10/04,Search - Paid,,2017-6
1002757,2017,6,Area Rugs,1,0,0,0,11/10/04,Search - Paid,,2017-6
1018956,2017,6,Sheets And Sheet Sets,1,1,0,0,5/20/15,,,2017-6
1022625,2017,6,Wall Art,2,0,0,0,11/17/15,Search - Paid,,2017-6
1033144,2017,6,Area Rugs,4,0,0,0,7/12/10,,,2017-6
1034402,2017,6,End Tables,1,0,0,0,2/26/12,,,2017-6
1034402,2017,6,Wall Art,3,0,0,0,2/26/12,,,2017-6
1048073,2017,6,Sheets And Sheet Sets,2,2,0,0,12/24/15,Search - Organic,,2017-6
1050290,2017,6,Area Rugs,3,0,0,0,4/14/16,Comparison Shopping,,2017-6
1050677,2017,6,Area Rugs,0,0,0,0,1/18/08,,,2017-6
1050677,2017,6,Beds,3,0,0,0,1/18/08,,,2017-6
1050865,2017,6,End Tables,3,0,0,0,8/10/09,Search - Paid,,2017-6
1053626,2017,6,Bedding Sets,59,1,1,39,2/14/06,,,2017-6
1068232,2017,6,Accent Pillows,1,0,0,0,7/13/05,,,2017-6
1068232,2017,6,Area Rugs,5,0,0,0,7/13/05,,,2017-6
1068232,2017,6,Bedding Sets,15,0,0,0,7/13/05,,,2017-6
1068232,2017,6,Beds,1,0,0,0,7/13/05,,,2017-6
1068232,2017,6,Wall Art,3,0,0,0,7/13/05,,,2017-6
1068994,2017,6,Area Rugs,1,0,0,0,12/22/04,Comparison Shopping,,2017-6
1068994,2017,6,Bedding Sets,1,0,0,0,12/22/04,Comparison Shopping,,2017-6
1070029,2017,6,Area Rugs,8,0,0,0,12/16/15,Search - Organic,,2017-6
1074220,2017,6,TV Stands & Entertainment Centers,1,0,0,0,2/1/03,,,2017-6
1088509,2017,6,Bar Stools,4,0,0,0,12/4/02,Comparison Shopping,,2017-6
1102697,2017,6,Sheets And Sheet Sets,2,0,0,0,8/20/06,Search - Paid,,2017-6
1103453,2017,6,End Tables,1,0,0,0,12/8/12,Search - Paid,Desktop,2017-6
1103453,2017,6,TV Stands & Entertainment Centers,0,0,0,0,12/8/12,Search - Paid,Desktop,2017-6
1117435,2017,6,Accent Pillows,10,0,0,0,10/5/06,Comparison Shopping,,2017-6
1117435,2017,6,End Tables,3,0,0,0,10/5/06,Comparison Shopping,,2017-6
1129016,2017,6,Bedding Sets,0,0,0,0,2/28/14,,,2017-6
1129016,2017,6,Beds,22,0,0,0,2/28/14,,,2017-6
1129016,2017,6,TV Stands & Entertainment Centers,24,0,0,0,2/28/14,,,2017-6
1150936,2017,6,Area Rugs,2,1,0,0,6/5/10,,,2017-6
1155758,2017,6,Area Rugs,1,0,0,0,12/30/07,Search - Paid,,2017-6
1181073,2017,6,Area Rugs,0,0,0,0,1/23/09,,,2017-6
1187280,2017,6,Beds,1,0,0,0,12/20/07,Search - Paid,,2017-6
1196726,2017,6,TV Stands & Entertainment Centers,4,0,0,0,6/5/11,Display - Acquisition,,2017-6
1197356,2017,6,Bar Stools,0,0,0,0,10/22/04,Display - Acquisition,Desktop,2017-6
21,2017,7,Accent Pillows,3,0,0,0,6/14/08,Search - Paid,Desktop,2017-7
21,2017,7,Area Rugs,15,2,0,0,6/14/08,Search - Paid,Desktop,2017-7
21,2017,7,Bar Stools,1,0,0,0,6/14/08,Search - Paid,Desktop,2017-7
21,2017,7,Beds,40,4,0,0,6/14/08,Search - Paid,Desktop,2017-7
21,2017,7,Sheets And Sheet Sets,1,0,0,0,6/14/08,Search - Paid,Desktop,2017-7
21,2017,7,TV Stands & Entertainment Centers,1,0,0,0,6/14/08,Search - Paid,Desktop,2017-7
4777,2017,7,Area Rugs,0,0,0,0,1/29/08,Search - Paid,,2017-7
4777,2017,7,Bedding Sets,0,0,0,0,1/29/08,Search - Paid,,2017-7
4777,2017,7,End Tables,2,0,0,0,1/29/08,Search - Paid,,2017-7
4777,2017,7,Sheets And Sheet Sets,0,0,0,0,1/29/08,Search - Paid,,2017-7
8125,2017,7,Area Rugs,20,0,0,0,11/19/06,Search - Paid,,2017-7
8125,2017,7,Bar Stools,5,0,0,0,11/19/06,Search - Paid,,2017-7
8125,2017,7,Bedding Sets,46,0,0,0,11/19/06,Search - Paid,,2017-7
8125,2017,7,Beds,12,1,0,0,11/19/06,Search - Paid,,2017-7
8125,2017,7,Curtains & Drapes,1,0,0,0,11/19/06,Search - Paid,,2017-7
8125,2017,7,End Tables,5,0,0,0,11/19/06,Search - Paid,,2017-7
8125,2017,7,TV Stands & Entertainment Centers,4,0,0,0,11/19/06,Search - Paid,,2017-7
8125,2017,7,Wall Art,10,0,0,0,11/19/06,Search - Paid,,2017-7
8471,2017,7,Accent Pillows,1,0,0,0,9/24/10,,Desktop,2017-7
8471,2017,7,Area Rugs,1,0,0,0,9/24/10,,Desktop,2017-7
8471,2017,7,Beds,2,0,0,0,9/24/10,,Desktop,2017-7
11146,2017,7,Area Rugs,43,0,0,0,2/14/08,,,2017-7
15006,2017,7,Area Rugs,4,0,0,0,3/31/12,,,2017-7
15006,2017,7,Bedding Sets,13,0,0,0,3/31/12,,,2017-7
15006,2017,7,Beds,3,0,0,0,3/31/12,,,2017-7
15006,2017,7,End Tables,0,0,0,0,3/31/12,,,2017-7
15006,2017,7,TV Stands & Entertainment Centers,8,0,0,0,3/31/12,,,2017-7
15006,2017,7,Wall Art,0,0,0,0,3/31/12,,,2017-7
18261,2017,7,End Tables,0,0,0,0,1/13/14,,Desktop,2017-7
18756,2017,7,Area Rugs,1,1,0,0,11/9/08,Search - Paid,Desktop,2017-7
18756,2017,7,Bedding Sets,1,0,0,0,11/9/08,Search - Paid,Desktop,2017-7
18756,2017,7,Beds,1,1,0,0,11/9/08,Search - Paid,Desktop,2017-7
18756,2017,7,Wall Art,2,0,0,0,11/9/08,Search - Paid,Desktop,2017-7
19566,2017,7,Accent Pillows,3,0,0,0,5/30/05,Other,,2017-7
20331,2017,7,End Tables,0,0,0,0,9/9/02,Search - Paid,Desktop,2017-7
21067,2017,7,Area Rugs,7,4,0,0,3/3/10,,,2017-7
21067,2017,7,Bedding Sets,0,0,0,0,3/3/10,,,2017-7
24488,2017,7,Area Rugs,0,0,0,0,12/2/11,,,2017-7
25773,2017,7,Beds,18,0,0,0,3/1/09,Search - Paid,,2017-7
27366,2017,7,Area Rugs,1,0,0,0,9/10/03,Search - Paid,,2017-7
27487,2017,7,Wall Art,4,0,0,0,3/20/12,Search - Paid,,2017-7
27850,2017,7,Area Rugs,1,0,0,0,3/28/15,Search - Paid,,2017-7
30561,2017,7,Beds,9,0,0,0,1/2/03,Search - Organic,Desktop,2017-7
31200,2017,7,Area Rugs,0,0,0,0,2/24/10,Search - Paid,Desktop,2017-7
31313,2017,7,Accent Pillows,3,2,0,0,8/4/05,Search - Paid,Desktop,2017-7
31313,2017,7,Area Rugs,12,4,1,325,8/4/05,Search - Paid,Desktop,2017-7
31313,2017,7,Wall Art,1,0,0,0,8/4/05,Search - Paid,Desktop,2017-7
32365,2017,7,Area Rugs,18,0,0,0,7/30/08,,,2017-7
37773,2017,7,Accent Pillows,2,0,0,0,7/17/14,Search - Paid,Desktop,2017-7
37773,2017,7,Area Rugs,6,0,0,0,7/17/14,Search - Paid,Desktop,2017-7
37773,2017,7,Bedding Sets,0,0,0,0,7/17/14,Search - Paid,Desktop,2017-7
37773,2017,7,End Tables,0,0,0,0,7/17/14,Search - Paid,Desktop,2017-7
37773,2017,7,TV Stands & Entertainment Centers,1,0,0,0,7/17/14,Search - Paid,Desktop,2017-7
38702,2017,7,Accent Pillows,1,0,0,0,12/7/12,,Desktop,2017-7
39472,2017,7,Beds,18,0,0,0,1/28/06,Search - Paid,Desktop,2017-7
41547,2017,7,Bedding Sets,2,0,0,0,12/12/04,Other,,2017-7
41547,2017,7,Beds,1,0,0,0,12/12/04,Other,,2017-7
41547,2017,7,End Tables,4,0,0,0,12/12/04,Other,,2017-7
41547,2017,7,TV Stands & Entertainment Centers,4,0,0,0,12/12/04,Other,,2017-7
41696,2017,7,Accent Pillows,1,0,0,0,3/7/06,Search - Paid,,2017-7
41696,2017,7,Bedding Sets,1,0,0,0,3/7/06,Search - Paid,,2017-7
41696,2017,7,Beds,1,0,0,0,3/7/06,Search - Paid,,2017-7
41696,2017,7,Sheets And Sheet Sets,1,0,0,0,3/7/06,Search - Paid,,2017-7
43762,2017,7,Area Rugs,0,0,0,0,11/22/10,,,2017-7
43762,2017,7,Bedding Sets,0,0,0,0,11/22/10,,,2017-7
43762,2017,7,Beds,0,0,0,0,11/22/10,,,2017-7
43762,2017,7,Curtains & Drapes,1,0,0,0,11/22/10,,,2017-7
44190,2017,7,Accent Pillows,2,0,0,0,3/18/15,Other,,2017-7
44190,2017,7,End Tables,0,0,0,0,3/18/15,Other,,2017-7
44190,2017,7,TV Stands & Entertainment Centers,1,0,0,0,3/18/15,Other,,2017-7
44190,2017,7,Wall Art,0,0,0,0,3/18/15,Other,,2017-7
45484,2017,7,Beds,1,0,0,0,11/23/03,Search - Organic,Desktop,2017-7
45484,2017,7,Wall Art,3,0,0,0,11/23/03,Search - Organic,Desktop,2017-7
45503,2017,7,Area Rugs,11,1,0,0,5/12/06,Search - Paid,,2017-7
45753,2017,7,Accent Pillows,11,4,0,0,1/8/14,Social - Paid,,2017-7
45753,2017,7,Area Rugs,4,0,0,0,1/8/14,Social - Paid,,2017-7
45753,2017,7,Bar Stools,2,0,0,0,1/8/14,Social - Paid,,2017-7
45753,2017,7,Bedding Sets,3,0,0,0,1/8/14,Social - Paid,,2017-7
45753,2017,7,Beds,6,0,0,0,1/8/14,Social - Paid,,2017-7
45753,2017,7,Curtains & Drapes,3,0,0,0,1/8/14,Social - Paid,,2017-7
45753,2017,7,TV Stands & Entertainment Centers,1,0,0,0,1/8/14,Social - Paid,,2017-7
